attemptdate,attemptresult,userid,type,maxsessionuid
3/25/2020 19:22,LOGIN,HBA1655,LIMITED,898646
3/25/2020 19:22,LOGOUT,HBA1655,LIMITED,898646
3/25/2020 19:22,LOGIN,HBA1655,LIMITED,898647
3/25/2020 19:23,LOGIN,HBA1838,LIMITED,899013
3/25/2020 19:25,LOGIN,HBA1888,AUTHORIZED,899014
3/25/2020 19:28,LOGIN,HBA2168,AUTHORIZED,898934
3/25/2020 19:29,TIMEOUT,HBA1903,LIMITED,898932
3/25/2020 19:30,LOGOUT,HBA1639,AUTHORIZED,898747
3/25/2020 19:30,LOGOUT,HBA1836,LIMITED,898933
3/25/2020 19:34,LOGIN,HBA1776,LIMITED,898578
3/25/2020 19:34,TIMEOUT,HBA2246,AUTHORIZED,898435
3/25/2020 19:35,TIMEOUT,HBA1838,LIMITED,899013
3/25/2020 19:40,TIMEOUT,HBA1655,LIMITED,898647
3/25/2020 19:44,TIMEOUT,HBA2327,EXPRESS,899102
3/25/2020 19:48,LOGIN,HBA1902,AUTHORIZED,898935
3/25/2020 19:50,LOGIN,HBA2243,AUTHORIZED,898748
3/25/2020 19:52,LOGOUT,HBA2168,AUTHORIZED,898934
3/25/2020 19:52,TIMEOUT,HBA2350,LIMITED,898745
3/25/2020 19:56,TIMEOUT,HBA1742,AUTHORIZED,898841
3/25/2020 19:58,LOGIN,HBA1665,AUTHORIZED,898579
3/25/2020 20:00,LOGIN,HBA2178,AUTHORIZED,898648
3/25/2020 20:00,SYSLOGOUT,HBA2089,LIMITED,898840
3/25/2020 20:01,TIMEOUT,HBA1977,AUTHORIZED,898645
3/25/2020 20:01,SYSLOGOUT,HBA1957,LIMITED,898570
3/25/2020 20:01,TIMEOUT,HBA2086,LIMITED,898434
3/25/2020 20:04,TIMEOUT,HBA1776,LIMITED,898578
3/25/2020 20:05,LOGIN,HBA2101,LIMITED,899104
3/25/2020 20:06,TIMEOUT,HBA1888,AUTHORIZED,899014
3/25/2020 20:09,TIMEOUT,HBA2101,LIMITED,899104
3/25/2020 20:09,LOGIN,HBA2108,LIMITED,899105
3/25/2020 20:12,LOGOUT,HBA2243,AUTHORIZED,898748
3/25/2020 20:14,TIMEOUT,HBA2242,AUTHORIZED,898746
3/25/2020 20:14,LOGIN,HBA2292,AUTHORIZED,898749
3/25/2020 20:17,LOGIN,HBA2101,LIMITED,898842
3/25/2020 20:17,LOGIN,HBA1643,AUTHORIZED,898580
3/25/2020 20:19,TIMEOUT,HBA1902,AUTHORIZED,898935
3/25/2020 20:19,LOGIN,HBA1902,AUTHORIZED,898936
3/25/2020 20:19,TIMEOUT,HBA1643,AUTHORIZED,898580
3/25/2020 20:19,LOGIN,HBA1776,LIMITED,898581
3/25/2020 20:26,TIMEOUT,HBA2101,LIMITED,898842
3/25/2020 20:26,LOGIN,HBA2312,LIMITED,898843
3/25/2020 20:29,SYSLOGOUT,HBA1724,LIMITED,899103
3/25/2020 20:32,TIMEOUT,HBA2178,AUTHORIZED,898648
3/25/2020 20:35,LOGIN,HBA2243,AUTHORIZED,898750
3/25/2020 20:38,LOGOUT,HBA2243,AUTHORIZED,898750
3/25/2020 20:45,TIMEOUT,HBA1776,LIMITED,898581
3/25/2020 20:45,LOGIN,HBA2058,EXPRESS,898582
3/25/2020 20:51,TIMEOUT,HBA2292,AUTHORIZED,898749
3/25/2020 20:51,TIMEOUT,HBA1665,AUTHORIZED,898579
3/25/2020 20:52,TIMEOUT,HBA2108,LIMITED,899105
3/25/2020 21:00,LOGIN,HBA1923,LIMITED,898751
3/25/2020 21:00,LOGOUT,HBA1923,LIMITED,898751
3/25/2020 21:00,LOGIN,HBA1923,LIMITED,898752
3/25/2020 21:00,TIMEOUT,HBA1697,LIMITED,898291
3/25/2020 21:00,LOGIN,HBA1655,LIMITED,898649
3/25/2020 21:00,LOGOUT,HBA1655,LIMITED,898649
3/25/2020 21:01,LOGIN,HBA1655,LIMITED,898650
3/25/2020 21:01,SYSLOGOUT,HBA2172,AUTHORIZED,899011
3/25/2020 21:09,LOGIN,HBA1888,AUTHORIZED,899015
3/25/2020 21:10,LOGIN,HBA1838,LIMITED,899016
3/25/2020 21:10,LOGOUT,HBA1838,LIMITED,899016
3/25/2020 21:10,LOGIN,HBA1838,LIMITED,899017
3/25/2020 21:16,TIMEOUT,HBA2058,EXPRESS,898582
3/25/2020 21:19,LOGIN,HBA2058,EXPRESS,898583
3/25/2020 21:31,TIMEOUT,HBA1923,LIMITED,898752
3/25/2020 21:31,TIMEOUT,HBA1655,LIMITED,898650
3/25/2020 21:31,LOGIN,HBA1923,LIMITED,898753
3/25/2020 21:34,TIMEOUT,HBA1838,LIMITED,899017
3/25/2020 21:34,LOGIN,HBA1923,LIMITED,899018
3/25/2020 21:36,LOGIN,HBA1923,LIMITED,899019
3/25/2020 21:36,LOGIN,HBA2242,AUTHORIZED,898754
3/25/2020 21:39,TIMEOUT,HBA1888,AUTHORIZED,899015
3/25/2020 21:42,LOGIN,HBA2240,AUTHORIZED,898844
3/25/2020 21:48,LOGIN,HBA1776,LIMITED,898584
3/25/2020 21:48,LOGOUT,HBA1776,LIMITED,898584
3/25/2020 21:48,TIMEOUT,HBA2058,EXPRESS,898583
3/25/2020 21:48,LOGIN,HBA1776,LIMITED,898585
3/25/2020 21:48,TIMEOUT,HBA2312,LIMITED,898843
3/25/2020 22:00,SYSLOGOUT,HBA2327,EXPRESS,899102
3/25/2020 22:00,SYSLOGOUT,HBA1742,AUTHORIZED,898841
3/25/2020 22:01,SYSLOGOUT,HBA2168,AUTHORIZED,898934
3/25/2020 22:02,TIMEOUT,HBA1923,LIMITED,898753
3/25/2020 22:04,TIMEOUT,HBA1923,LIMITED,899018
3/25/2020 22:06,TIMEOUT,HBA1923,LIMITED,899019
3/25/2020 22:12,TIMEOUT,HBA2240,AUTHORIZED,898844
3/25/2020 22:17,LOGIN,HBA2343,AUTHORIZED,898436
3/25/2020 22:19,SYSLOGOUT,HBA2292,AUTHORIZED,898749
3/25/2020 22:20,TIMEOUT,HBA1776,LIMITED,898585
3/25/2020 22:26,TIMEOUT,HBA1902,AUTHORIZED,898936
3/25/2020 22:38,SYSLOGOUT,HBA2243,AUTHORIZED,898750
3/25/2020 22:59,TIMEOUT,HBA2343,AUTHORIZED,898436
3/25/2020 23:01,SYSLOGOUT,HBA1888,AUTHORIZED,899014
3/25/2020 23:38,LOGIN,HBA2283,LIMITED,898437
3/25/2020 23:48,LOGIN,HBA1923,LIMITED,899020
3/26/2020 0:00,SYSLOGOUT,HBA2086,LIMITED,898434
3/26/2020 0:00,LOGIN,HBA2110,AUTHORIZED,898651
3/26/2020 0:06,LOGOUT,HBA2242,AUTHORIZED,898754
3/26/2020 0:07,LOGIN,HBA1888,AUTHORIZED,899021
3/26/2020 0:08,TIMEOUT,HBA2283,LIMITED,898437
3/26/2020 0:25,TIMEOUT,HBA1923,LIMITED,899020
3/26/2020 0:37,LOGIN,HBA1655,LIMITED,898652
3/26/2020 0:41,TIMEOUT,HBA2110,AUTHORIZED,898651
3/26/2020 1:00,SYSLOGOUT,HBA2343,AUTHORIZED,898436
3/26/2020 1:01,SYSLOGOUT,HBA1923,LIMITED,899019
3/26/2020 1:18,LOGIN,HBA1923,LIMITED,899022
3/26/2020 1:21,TIMEOUT,HBA1655,LIMITED,898652
3/26/2020 1:24,LOGIN,HBA2312,LIMITED,898586
3/26/2020 1:24,LOGIN,HBA2312,LIMITED,898587
3/26/2020 1:27,LOGIN,HBA2283,LIMITED,898438
3/26/2020 1:28,LOGOUT,HBA2312,LIMITED,898586
3/26/2020 1:28,LOGIN,HBA2312,LIMITED,898588
3/26/2020 1:39,TIMEOUT,HBA2312,LIMITED,898588
3/26/2020 1:39,LOGIN,HBA1815,LIMITED,898589
3/26/2020 1:40,LOGIN,HBA2222,LIMITED,898937
3/26/2020 1:43,TIMEOUT,HBA1815,LIMITED,898589
3/26/2020 1:43,LOGIN,HBA2058,EXPRESS,898590
3/26/2020 1:43,LOGOUT,HBA2058,EXPRESS,898590
3/26/2020 1:43,LOGIN,HBA2058,EXPRESS,898591
3/26/2020 1:45,LOGIN,HBA1665,AUTHORIZED,899023
3/26/2020 1:48,TIMEOUT,HBA1923,LIMITED,899022
3/26/2020 1:50,LOGIN,HBA1776,LIMITED,898592
3/26/2020 1:56,TIMEOUT,HBA2312,LIMITED,898587
3/26/2020 2:00,LOGIN,HBA2041,EXPRESS,899106
3/26/2020 2:00,SYSLOGOUT,HBA1655,LIMITED,898650
3/26/2020 2:04,TIMEOUT,HBA2283,LIMITED,898438
3/26/2020 2:04,LOGIN,HBA1838,LIMITED,898439
3/26/2020 2:09,SYSLOGOUT,HBA2110,AUTHORIZED,898651
3/26/2020 2:18,TIMEOUT,HBA1665,AUTHORIZED,899023
3/26/2020 2:20,TIMEOUT,HBA2222,LIMITED,898937
3/26/2020 2:21,LOGIN,HBA2110,AUTHORIZED,898653
3/26/2020 2:21,LOGOUT,HBA2110,AUTHORIZED,898653
3/26/2020 2:21,LOGIN,HBA2110,AUTHORIZED,898654
3/26/2020 2:23,TIMEOUT,HBA1776,LIMITED,898592
3/26/2020 2:24,TIMEOUT,HBA1888,AUTHORIZED,899021
3/26/2020 2:26,LOGIN,HBA1923,LIMITED,899024
3/26/2020 2:29,TIMEOUT,HBA2058,EXPRESS,898591
3/26/2020 2:32,LOGIN,HBA1790,LIMITED,898845
3/26/2020 2:41,TIMEOUT,HBA1838,LIMITED,898439
3/26/2020 2:43,LOGOUT,HBA1790,LIMITED,898845
3/26/2020 2:59,SYSLOGOUT,HBA1776,LIMITED,898585
3/26/2020 3:00,SYSLOGOUT,HBA2108,LIMITED,899105
3/26/2020 3:00,SYSLOGOUT,HBA1902,AUTHORIZED,898936
3/26/2020 3:01,SYSLOGOUT,HBA2283,LIMITED,898437
3/26/2020 3:03,LOGOUT,HBA2041,EXPRESS,899106
3/26/2020 3:03,LOGIN,HBA2041,EXPRESS,899107
3/26/2020 3:03,LOGIN,HBA1923,LIMITED,898593
3/26/2020 3:13,LOGIN,HBA1665,AUTHORIZED,898594
3/26/2020 3:24,TIMEOUT,HBA1923,LIMITED,899024
3/26/2020 3:24,SYSLOGOUT,HBA2312,LIMITED,898587
3/26/2020 3:34,TIMEOUT,HBA2041,EXPRESS,899107
3/26/2020 3:36,TIMEOUT,HBA2110,AUTHORIZED,898654
3/26/2020 3:44,TIMEOUT,HBA1665,AUTHORIZED,898594
3/26/2020 3:49,TIMEOUT,HBA1923,LIMITED,898593
3/26/2020 3:59,SYSLOGOUT,HBA2240,AUTHORIZED,898844
3/26/2020 4:08,LOGIN,HBA1769,EXPRESS,898595
3/26/2020 4:08,LOGIN,HBA1972,AUTHORIZED,898755
3/26/2020 4:13,LOGIN,HBA1972,AUTHORIZED,898938
3/26/2020 4:13,LOGIN,HBA1807,AUTHORIZED,898939
3/26/2020 4:36,LOGIN,HBA1742,AUTHORIZED,898846
3/26/2020 4:36,LOGOUT,HBA1742,AUTHORIZED,898846
3/26/2020 4:36,LOGIN,HBA1742,AUTHORIZED,898847
3/26/2020 4:36,LOGIN,HBA1742,AUTHORIZED,898848
3/26/2020 4:42,LOGOUT,HBA1972,AUTHORIZED,898938
3/26/2020 4:59,LOGIN,HBA1834,LIMITED,898440
3/26/2020 5:01,SYSLOGOUT,HBA1776,LIMITED,898592
3/26/2020 5:05,SYSLOGOUT,HBA1923,LIMITED,898593
3/26/2020 5:08,TIMEOUT,HBA1742,AUTHORIZED,898847
3/26/2020 5:10,LOGIN,HBA1888,AUTHORIZED,899108
3/26/2020 5:12,TIMEOUT,HBA1769,EXPRESS,898595
3/26/2020 5:12,LOGIN,HBA1811,LIMITED,898596
3/26/2020 5:14,LOGIN,HBA1890,LIMITED,898597
3/26/2020 5:16,LOGIN,HBA2110,AUTHORIZED,898655
3/26/2020 5:17,LOGOUT,HBA1890,LIMITED,898597
3/26/2020 5:18,LOGIN,HBA1654,LIMITED,898756
3/26/2020 5:19,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:20,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:20,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:20,LOGIN,HBA1924,LIMITED,899025
3/26/2020 5:21,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:21,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:22,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:22,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:23,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:23,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:27,LOGIN,HBA2279,AUTHORIZED,898940
3/26/2020 5:27,LOGIN,HBA1907,LIMITED,898656
3/26/2020 5:28,TIMEOUT,HBA1834,LIMITED,898440
3/26/2020 5:28,LOGIN,HBA1830,AUTHORIZED,898441
3/26/2020 5:28,TIMEOUT,HBA1654,LIMITED,898756
3/26/2020 5:28,LOGIN,HBA1890,LIMITED,898757
3/26/2020 5:29,LOGIN,HBA1830,AUTHORIZED,898849
3/26/2020 5:31,LOGOUT,HBA2279,AUTHORIZED,898940
3/26/2020 5:31,LOGIN,HBA1936,LIMITED,898442
3/26/2020 5:32,LOGOUT,HBA1830,AUTHORIZED,898849
3/26/2020 5:33,LOGOUT,HBA1811,LIMITED,0
3/26/2020 5:33,LOGIN,HBA1936,LIMITED,898598
3/26/2020 5:34,LOGIN,HBA1616,LIMITED,898758
3/26/2020 5:37,LOGIN,HBA1977,AUTHORIZED,898657
3/26/2020 5:37,TIMEOUT,HBA2110,AUTHORIZED,898655
3/26/2020 5:37,LOGIN,HBA1646,LIMITED,899026
3/26/2020 5:37,LOGIN,HBA1945,LIMITED,899109
3/26/2020 5:37,LOGIN,HBA2156,LIMITED,898599
3/26/2020 5:37,LOGIN,HBA2214,AUTHORIZED,898443
3/26/2020 5:37,LOGOUT,HBA1936,LIMITED,898598
3/26/2020 5:38,LOGIN,HBA1664,LIMITED,898850
3/26/2020 5:38,LOGOUT,HBA2156,LIMITED,898599
3/26/2020 5:38,LOGOUT,HBA1945,LIMITED,899109
3/26/2020 5:39,LOGIN,HBA1945,LIMITED,898444
3/26/2020 5:39,LOGIN,HBA1845,LIMITED,898600
3/26/2020 5:40,TIMEOUT,HBA1664,LIMITED,898850
3/26/2020 5:40,LOGOUT,HBA1646,LIMITED,899026
3/26/2020 5:41,LOGIN,HBA1988,LIMITED,898759
3/26/2020 5:41,LOGIN,HBA1929,AUTHORIZED,898941
3/26/2020 5:41,TIMEOUT,HBA1616,LIMITED,898758
3/26/2020 5:42,LOGIN,HBA2135,LIMITED,899202
3/26/2020 5:42,LOGOUT,HBA1945,LIMITED,898444
3/26/2020 5:43,LOGIN,HBA1945,LIMITED,899110
3/26/2020 5:43,LOGIN,HBA2161,AUTHORIZED,899027
3/26/2020 5:44,LOGIN,HBA1760,AUTHORIZED,899111
3/26/2020 5:45,LOGOUT,HBA1945,LIMITED,899110
3/26/2020 5:45,LOGIN,HBA1850,LIMITED,898942
3/26/2020 5:46,LOGIN,HBA1822,AUTHORIZED,898445
3/26/2020 5:46,TIMEOUT,HBA1988,LIMITED,898759
3/26/2020 5:47,LOGIN,HBA1972,AUTHORIZED,899203
3/26/2020 5:48,LOGIN,HBA2292,AUTHORIZED,898760
3/26/2020 5:48,LOGOUT,HBA2292,AUTHORIZED,898760
3/26/2020 5:48,LOGIN,HBA2292,AUTHORIZED,898761
3/26/2020 5:48,LOGIN,HBA2269,LIMITED,898762
3/26/2020 5:49,LOGIN,HBA1612,LIMITED,898658
3/26/2020 5:50,LOGIN,HBA1903,LIMITED,898943
3/26/2020 5:51,TIMEOUT,HBA1924,LIMITED,899025
3/26/2020 5:52,LOGIN,HBA2092,LIMITED,899028
3/26/2020 5:52,LOGIN,HBA1646,LIMITED,899112
3/26/2020 5:52,LOGIN,HBA1629,EXPRESS,899204
3/26/2020 5:53,LOGIN,HBA2292,AUTHORIZED,898851
3/26/2020 5:53,LOGIN,HBA2253,AUTHORIZED,899029
3/26/2020 5:54,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 5:55,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 5:55,LOGIN,HBA2178,AUTHORIZED,898659
3/26/2020 5:55,LOGOUT,HBA2092,LIMITED,899028
3/26/2020 5:56,TIMEOUT,HBA2269,LIMITED,898762
3/26/2020 5:56,LOGIN,HBA1830,AUTHORIZED,898852
3/26/2020 5:56,LOGIN,HBA1830,AUTHORIZED,898853
3/26/2020 5:56,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 5:57,LOGOUT,HBA1850,LIMITED,898942
3/26/2020 5:57,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 5:57,LOGIN,HBA1850,LIMITED,898944
3/26/2020 5:58,LOGIN,HBA2012,LIMITED,899205
3/26/2020 5:58,TIMEOUT,HBA1907,LIMITED,898656
3/26/2020 5:58,LOGIN,HBA1917,AUTHORIZED,899206
3/26/2020 5:58,LOGIN,HBA2351,AUTHORIZED,898763
3/26/2020 5:58,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 5:58,LOGIN,HBA1977,AUTHORIZED,898945
3/26/2020 5:59,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 5:59,LOGOUT,HBA1830,AUTHORIZED,898852
3/26/2020 5:59,LOGOUT,HBA1830,AUTHORIZED,898853
3/26/2020 6:00,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 6:00,TIMEOUT,HBA1890,LIMITED,898757
3/26/2020 6:00,LOGIN,HBA2121,AUTHORIZED,899113
3/26/2020 6:00,SYSLOGOUT,HBA2222,LIMITED,898937
3/26/2020 6:01,LOGOUT,HBA2012,LIMITED,899205
3/26/2020 6:01,LOGOUT,HBA1917,AUTHORIZED,899206
3/26/2020 6:01,LOGOUT,HBA1629,EXPRESS,0
3/26/2020 6:01,SYSLOGOUT,HBA1838,LIMITED,898439
3/26/2020 6:01,LOGOUT,HBA2351,AUTHORIZED,898763
3/26/2020 6:01,SYSLOGOUT,HBA1665,AUTHORIZED,898594
3/26/2020 6:01,SYSLOGOUT,HBA2242,AUTHORIZED,898754
3/26/2020 6:01,LOGOUT,HBA1646,LIMITED,899112
3/26/2020 6:01,SYSLOGOUT,HBA1790,LIMITED,898845
3/26/2020 6:01,LOGIN,HBA1830,AUTHORIZED,898855
3/26/2020 6:01,LOGIN,HBA1830,AUTHORIZED,898854
3/26/2020 6:01,LOGIN,HBA1646,LIMITED,899114
3/26/2020 6:02,LOGOUT,HBA1850,LIMITED,898944
3/26/2020 6:03,LOGOUT,HBA1629,EXPRESS,899204
3/26/2020 6:03,LOGIN,HBA2092,LIMITED,899207
3/26/2020 6:03,LOGOUT,HBA1977,AUTHORIZED,898945
3/26/2020 6:03,TIMEOUT,HBA1811,LIMITED,898596
3/26/2020 6:04,LOGIN,HBA2279,AUTHORIZED,898946
3/26/2020 6:04,LOGIN,HBA2346,LIMITED,898764
3/26/2020 6:04,LOGOUT,HBA1646,LIMITED,899114
3/26/2020 6:04,TIMEOUT,HBA1811,LIMITED,0
3/26/2020 6:05,LOGIN,HBA1646,LIMITED,899115
3/26/2020 6:05,TIMEOUT,HBA1936,LIMITED,898442
3/26/2020 6:05,LOGIN,HBA1977,AUTHORIZED,898947
3/26/2020 6:05,LOGIN,HBA2336,EXPRESS,899030
3/26/2020 6:06,LOGOUT,HBA1830,AUTHORIZED,898854
3/26/2020 6:06,LOGOUT,HBA1830,AUTHORIZED,898855
3/26/2020 6:06,LOGIN,HBA2231,AUTHORIZED,898446
3/26/2020 6:06,LOGIN,HBA2359,LIMITED,899208
3/26/2020 6:06,LOGIN,HBA2192,AUTHORIZED,898765
3/26/2020 6:06,LOGIN,HBA1890,LIMITED,898766
3/26/2020 6:06,LOGIN,HBA1936,LIMITED,898447
3/26/2020 6:06,LOGOUT,HBA1936,LIMITED,898447
3/26/2020 6:07,LOGIN,HBA1936,LIMITED,898448
3/26/2020 6:07,LOGOUT,HBA2279,AUTHORIZED,898946
3/26/2020 6:09,LOGIN,HBA1850,LIMITED,898948
3/26/2020 6:10,LOGIN,HBA2279,AUTHORIZED,898949
3/26/2020 6:10,LOGIN,HBA2133,AUTHORIZED,899031
3/26/2020 6:10,LOGIN,HBA1830,AUTHORIZED,898856
3/26/2020 6:10,LOGIN,HBA1830,AUTHORIZED,898857
3/26/2020 6:10,LOGOUT,HBA1646,LIMITED,899115
3/26/2020 6:10,LOGIN,HBA2133,AUTHORIZED,899116
3/26/2020 6:11,TIMEOUT,HBA2359,LIMITED,899208
3/26/2020 6:11,TIMEOUT,HBA1888,AUTHORIZED,899108
3/26/2020 6:13,LOGIN,HBA1646,LIMITED,899117
3/26/2020 6:13,LOGOUT,HBA1830,AUTHORIZED,898857
3/26/2020 6:13,LOGOUT,HBA2133,AUTHORIZED,899031
3/26/2020 6:14,LOGIN,HBA2006,LIMITED,898767
3/26/2020 6:14,LOGOUT,HBA2279,AUTHORIZED,898949
3/26/2020 6:14,LOGIN,HBA2279,AUTHORIZED,898858
3/26/2020 6:14,LOGOUT,HBA1830,AUTHORIZED,898856
3/26/2020 6:15,LOGIN,HBA1646,LIMITED,898768
3/26/2020 6:15,LOGIN,HBA1830,AUTHORIZED,898859
3/26/2020 6:15,LOGIN,HBA1830,AUTHORIZED,898860
3/26/2020 6:16,LOGIN,HBA1919,AUTHORIZED,898769
3/26/2020 6:16,LOGIN,HBA2243,AUTHORIZED,899118
3/26/2020 6:16,LOGIN,HBA2006,LIMITED,898770
3/26/2020 6:17,LOGIN,HBA1862,LIMITED,898861
3/26/2020 6:17,LOGIN,HBA2006,LIMITED,899032
3/26/2020 6:17,TIMEOUT,HBA2006,LIMITED,898767
3/26/2020 6:18,TIMEOUT,HBA2135,LIMITED,899202
3/26/2020 6:18,LOGOUT,HBA1646,LIMITED,898768
3/26/2020 6:18,TIMEOUT,HBA2292,AUTHORIZED,898761
3/26/2020 6:18,TIMEOUT,HBA2214,AUTHORIZED,898443
3/26/2020 6:19,LOGIN,HBA2226,AUTHORIZED,898950
3/26/2020 6:19,LOGOUT,HBA1830,AUTHORIZED,898859
3/26/2020 6:19,LOGOUT,HBA1830,AUTHORIZED,898860
3/26/2020 6:19,LOGIN,HBA2214,AUTHORIZED,898449
3/26/2020 6:20,TIMEOUT,HBA1903,LIMITED,898943
3/26/2020 6:21,LOGOUT,HBA2006,LIMITED,899032
3/26/2020 6:21,LOGOUT,HBA1977,AUTHORIZED,898947
3/26/2020 6:21,LOGIN,HBA2284,AUTHORIZED,899033
3/26/2020 6:21,TIMEOUT,HBA1845,LIMITED,898600
3/26/2020 6:21,LOGOUT,HBA1646,LIMITED,899117
3/26/2020 6:22,LOGIN,HBA1977,AUTHORIZED,898951
3/26/2020 6:22,LOGIN,HBA2135,LIMITED,899209
3/26/2020 6:22,LOGIN,HBA2168,AUTHORIZED,898952
3/26/2020 6:23,LOGOUT,HBA2121,AUTHORIZED,899113
3/26/2020 6:23,LOGIN,HBA2121,AUTHORIZED,899119
3/26/2020 6:23,LOGOUT,HBA2121,AUTHORIZED,899119
3/26/2020 6:23,LOGIN,HBA1646,LIMITED,899120
3/26/2020 6:23,TIMEOUT,HBA1742,AUTHORIZED,898848
3/26/2020 6:25,TIMEOUT,HBA2253,AUTHORIZED,899029
3/26/2020 6:25,LOGIN,HBA2121,AUTHORIZED,899121
3/26/2020 6:26,LOGIN,HBA2350,LIMITED,898771
3/26/2020 6:27,LOGIN,HBA1827,LIMITED,898450
3/26/2020 6:28,LOGIN,HBA1894,AUTHORIZED,898862
3/26/2020 6:29,TIMEOUT,HBA2135,LIMITED,899209
3/26/2020 6:29,LOGIN,HBA1973,AUTHORIZED,899210
3/26/2020 6:30,LOGIN,HBA2153,LIMITED,898863
3/26/2020 6:30,LOGIN,HBA1782,AUTHORIZED,898660
3/26/2020 6:30,TIMEOUT,HBA2178,AUTHORIZED,898659
3/26/2020 6:31,LOGIN,HBA1946,LIMITED,899034
3/26/2020 6:31,TIMEOUT,HBA1629,EXPRESS,0
3/26/2020 6:32,LOGIN,HBA1801,LIMITED,898953
3/26/2020 6:32,LOGIN,HBA2020,AUTHORIZED,898451
3/26/2020 6:33,LOGIN,HBA2172,AUTHORIZED,899035
3/26/2020 6:33,LOGOUT,HBA1646,LIMITED,899120
3/26/2020 6:33,LOGIN,HBA2022,LIMITED,899036
3/26/2020 6:34,LOGIN,HBA1675,AUTHORIZED,898772
3/26/2020 6:35,LOGIN,HBA1617,LIMITED,898773
3/26/2020 6:36,TIMEOUT,HBA2336,EXPRESS,899030
3/26/2020 6:36,TIMEOUT,HBA2192,AUTHORIZED,898765
3/26/2020 6:36,TIMEOUT,HBA1890,LIMITED,898766
3/26/2020 6:37,LOGOUT,HBA2121,AUTHORIZED,899121
3/26/2020 6:37,SYSLOGOUT,HBA1742,AUTHORIZED,898847
3/26/2020 6:38,TIMEOUT,HBA2231,AUTHORIZED,898446
3/26/2020 6:38,LOGOUT,HBA2172,AUTHORIZED,899035
3/26/2020 6:38,LOGIN,HBA2121,AUTHORIZED,898954
3/26/2020 6:39,TIMEOUT,HBA1850,LIMITED,898948
3/26/2020 6:39,LOGIN,HBA1811,LIMITED,899211
3/26/2020 6:40,LOGIN,HBA2279,AUTHORIZED,898955
3/26/2020 6:41,TIMEOUT,HBA2346,LIMITED,898764
3/26/2020 6:41,LOGIN,HBA1757,AUTHORIZED,899037
3/26/2020 6:41,TIMEOUT,HBA2133,AUTHORIZED,899116
3/26/2020 6:42,LOGIN,HBA1990,AUTHORIZED,898452
3/26/2020 6:42,TIMEOUT,HBA1972,AUTHORIZED,899203
3/26/2020 6:43,LOGIN,HBA2351,AUTHORIZED,898453
3/26/2020 6:43,LOGIN,HBA1890,LIMITED,898774
3/26/2020 6:43,LOGIN,HBA2117,LIMITED,899038
3/26/2020 6:43,LOGOUT,HBA1757,AUTHORIZED,899037
3/26/2020 6:43,LOGIN,HBA1757,AUTHORIZED,899039
3/26/2020 6:43,LOGOUT,HBA1757,AUTHORIZED,899039
3/26/2020 6:43,LOGIN,HBA1757,AUTHORIZED,899040
3/26/2020 6:44,LOGIN,HBA2178,AUTHORIZED,898661
3/26/2020 6:44,LOGIN,HBA2076,AUTHORIZED,899122
3/26/2020 6:45,TIMEOUT,HBA1936,LIMITED,898448
3/26/2020 6:45,LOGOUT,HBA1990,AUTHORIZED,898452
3/26/2020 6:46,TIMEOUT,HBA1919,AUTHORIZED,898769
3/26/2020 6:47,LOGOUT,HBA2351,AUTHORIZED,898453
3/26/2020 6:47,TIMEOUT,HBA2279,AUTHORIZED,898858
3/26/2020 6:47,LOGIN,HBA2337,LIMITED,898864
3/26/2020 6:47,LOGOUT,HBA2279,AUTHORIZED,898955
3/26/2020 6:47,LOGIN,HBA2345,AUTHORIZED,898454
3/26/2020 6:47,TIMEOUT,HBA1811,LIMITED,899211
3/26/2020 6:50,TIMEOUT,HBA2226,AUTHORIZED,898950
3/26/2020 6:50,LOGIN,HBA2050,LIMITED,898775
3/26/2020 6:50,TIMEOUT,HBA2168,AUTHORIZED,898952
3/26/2020 6:52,TIMEOUT,HBA1760,AUTHORIZED,899111
3/26/2020 6:53,LOGIN,HBA1808,AUTHORIZED,899041
3/26/2020 6:54,LOGIN,HBA1939,AUTHORIZED,898455
3/26/2020 6:54,LOGIN,HBA2204,LIMITED,898456
3/26/2020 6:54,LOGIN,HBA1808,AUTHORIZED,898457
3/26/2020 6:56,TIMEOUT,HBA2204,LIMITED,898456
3/26/2020 6:57,TIMEOUT,HBA1827,LIMITED,898450
3/26/2020 6:58,TIMEOUT,HBA2076,AUTHORIZED,899122
3/26/2020 6:58,LOGIN,HBA1649,AUTHORIZED,899123
